Country Name,Country Code,Series Name,Series Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Guinea-Bissau,GNB,Population growth (annual %),SP.POP.GROW,0.893219329,1.539748716,2.069502381,2.414094458,2.506133303,2.423993273,2.307483016,2.241523968,2.198702831,2.199009024,2.226160605,2.256907618,2.262678102,2.236094899,2.173119626,2.088791607,1.998441732,1.932622403,1.911919853,1.952451511,2.032501418,2.125341539,2.204106943,2.273916047,2.325045806,2.365272756,2.39870954,2.43543698,2.476478494,2.52396916,2.573083429,2.618127055,2.651065872,2.660769355,2.645231787,2.610508916,2.570575611,2.532080949,2.493771961,2.456522095,,,,,,
Guinea-Bissau,GNB,"Population, total",SP.POP.TOTL,781677,793806,810405,830207,851276,872163,892522,912754,933045,953790,975261,997522,1020350,1043423,1066346,1088854,1110833,1132510,1154371,1177131,1201301,1227106,1254453,1283305,1313492,1344930,1377581,1411543,1446936,1483921,1522599,1562989,1604979,1648257,1692439,1737202,1782437,1828146,1874309,1920922,1968000,2015000,2063000,2112000,2160000,2209000
Guyana,GUY,Population growth (annual %),SP.POP.GROW,0.501026808,0.202191651,-0.062188977,-0.294578964,-0.479872132,-0.619027968,-0.780390192,-0.919650031,-0.903004438,-0.675569864,-0.305730532,0.156608892,0.552953837,0.737586409,0.62814144,0.315093075,-0.065173718,-0.372013216,-0.554591208,-0.545944958,-0.395485914,-0.2022896,-0.055973344,0.047518948,0.079684486,0.057108387,0.024120506,0.017550711,0.045938803,0.120572634,0.229502209,0.345263366,0.447252918,0.513111451,0.53787404,0.52939348,0.511309291,0.49851809,0.486803065,0.481762011,,,,,,
Guyana,GUY,"Population, total",SP.POP.TOTL,780153,781732,781246,778948,775219,770435,764446,757448,750639,745585,743309,744474,748602,754144,758896,761291,760795,757970,753778,749674,746715,745206,744789,745143,745737,746163,746343,746474,746817,747718,749436,752028,755399,759285,763380,767432,771366,775221,779004,782766,787000,790000,794000,798000,801000,805000
Haiti,HTI,Population growth (annual %),SP.POP.GROW,2.203475944,2.280877668,2.342896751,2.364209513,2.33656539,2.275656055,2.204678096,2.141029316,2.085436182,2.043601067,2.011624936,1.979310739,1.943571018,1.910670592,1.880569467,1.852983751,1.827107674,1.802055672,1.776663746,1.750733478,1.725004718,1.69881887,1.67407307,1.653508842,1.637876005,1.624945682,1.612725475,1.598145448,1.580356023,1.557952965,1.53214301,1.506269837,1.480132666,1.450208242,1.416131147,1.379519207,1.341320934,1.305066708,1.273996399,1.249899403,,,,,,
Haiti,HTI,"Population, total",SP.POP.TOTL,5643173,5773366,5910227,6051622,6194687,6337273,6478541,6618744,6758223,6897755,7037917,7178607,7319493,7460689,7602320,7744503,7887304,8030726,8174680,8319057,8463806,8608819,8754150,8900104,9047077,9195288,9344785,9495328,9646580,9798046,9949322,10100320,10250930,10400673,10549008,10695542,10839970,10982366,11123176,11263077,11403000,11542000,11680000,11818000,11954000,12089000
Honduras,HND,Population growth (annual %),SP.POP.GROW,3.081707836,3.06909276,3.056513612,3.039406257,3.018362736,2.99455011,2.971145084,2.947887305,2.924745184,2.901214318,2.878416286,2.850591078,2.824962111,2.81497548,2.824691985,2.843580644,2.862721962,2.867356127,2.84880678,2.801755707,2.734716347,2.662582556,2.592802294,2.523064126,2.45520236,2.388293415,2.323164348,2.256419967,2.184288936,2.105493627,2.024510729,1.943145198,1.869298244,1.810108271,1.769416748,1.741494121,1.717638855,1.692228879,1.667103614,1.640648793,,,,,,
Honduras,HND,"Population, total",SP.POP.TOTL,3678279,3792919,3910640,4031325,4154860,4281161,4410269,4542214,4677024,4814702,4955303,5098591,5244678,5394412,5548960,5709014,5874809,6045699,6220406,6397151,6574509,6751912,6929265,7106319,7282953,7458985,7634298,7808518,7980955,8150775,8317470,8480671,8640691,8798521,8955589,9112916,9270795,9429013,9587522,9746117,9905000,10063000,10221000,10379000,10536000,10692000
"Hong Kong SAR, China",HKG,Population growth (annual %),SP.POP.GROW,2.670080965,2.348226768,1.55249627,1.519407906,0.982973567,1.074258772,1.245826983,1.006753152,0.840468541,1.03591232,0.321315033,0.829228336,0.839650031,1.717770734,2.252030431,1.980132777,4.438607795,0.832512855,0.834808807,0.955125814,0.881594076,0.736962668,0.442846827,-0.197404126,0.779918562,0.436871406,0.642270483,0.859633272,0.598238787,0.215353334,0.734446396,0.672543292,1.103957997,0.401982536,0.702370951,0.851197911,0.619366345,0.748222905,0.799050247,0.75409492,,,,,,
"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,5063100,5183400,5264500,5345100,5397900,5456200,5524600,5580500,5627600,5686200,5704500,5752000,5800500,5901000,6035400,6156100,6435500,6489300,6543700,6606500,6665000,6714300,6744100,6730800,6783500,6813200,6857100,6916300,6957800,6972800,7024200,7071600,7150100,7178900,7229500,7291300,7336600,7391700,7451000,7507400,7560000,7611000,7661000,7712000,7766000,7824000
Hungary,HUN,Population growth (annual %),SP.POP.GROW,0.065093729,0.006777772,-0.058952116,-0.150240753,-0.200097849,-0.181847163,-0.170579145,-0.167798788,-0.153272936,-1.088983893,-1.033117297,-0.005668183,-0.039136583,-0.114035594,-0.136883104,-0.139220004,-0.171771609,-0.201458936,-0.232679337,-0.28326061,-0.259764908,-0.229379183,-0.284751377,-0.286433268,-0.221439379,-0.198878843,-0.155716485,-0.154915158,-0.175097367,-0.154908814,-0.226013876,-0.283360436,-0.516437607,-0.275368757,-0.269378767,-0.237855002,-0.295110605,-0.265860932,-0.126786952,-0.057455644,,,,,,
Hungary,HUN,"Population, total",SP.POP.TOTL,10711122,10711848,10705535,10689463,10668095,10648713,10630564,10612741,10596487,10481719,10373988,10373400,10369341,10357523,10343355,10328965,10311238,10290486,10266570,10237530,10210971,10187576,10158608,10129552,10107146,10087065,10071370,10055780,10038188,10022650,10000023,9971727,9920362,9893082,9866468,9843028,9814023,9787966,9775564,9769949,9741000,9712000,9681000,9649000,9617000,9583000
Iceland,ISL,Population growth (annual %),SP.POP.GROW,1.058896411,1.140583261,1.336610409,1.32404443,1.06362548,0.787667614,0.732588891,1.095629101,1.566217581,1.238396064,0.777662199,1.15914942,1.256632077,1.016811928,0.866835947,0.542467998,0.539913017,0.819197091,1.070859043,1.209238786,1.369192833,1.329295255,0.892596377,0.69249762,0.877936158,1.582891978,2.34742243,2.530085489,1.859572171,0.341241979,-0.143903,0.305468368,0.532100735,0.9458859,1.112504755,1.041940387,1.388081496,2.345582676,2.678142769,2.406724253,,,,,,
Iceland,ISL,"Population, total",SP.POP.TOTL,228138,230755,233860,236977,239511,241405,243180,245859,249740,252852,254826,257797,261057,263725,266021,267468,268916,271128,274047,277381,281205,284968,287523,289521,292074,296734,303782,311566,317414,318499,318041,319014,320716,323764,327386,330815,335439,343400,352721,361313,364000,366000,368000,370000,372000,374000
India,IND,Population growth (annual %),SP.POP.GROW,2.309522066,2.323757166,2.328680217,2.320387549,2.295805371,2.259852793,2.220963073,2.183884504,2.14675799,2.11086641,2.076088739,2.039729635,2.003177618,1.97063456,1.943244886,1.918940549,1.89521886,1.869172711,1.839658073,1.80556042,1.768125412,1.728767638,1.689562681,1.651490906,1.61530759,1.57971029,1.545696178,1.50922207,1.46489008,1.4105823,1.350339045,1.28857558,1.231622928,1.18301607,1.145623988,1.116633091,1.08988008,1.062597394,1.03732336,1.015106028,,,,,,
India,IND,"Population, total",SP.POP.TOTL,698952844,715384993,732239504,749428958,766833410,784360008,801975244,819682102,837468930,855334678,873277798,891273209,909307016,927403860,945601831,963922588,982365243,1000900030,1019483581,1038058156,1056575549,1075000085,1093317189,1111523144,1129623456,1147609927,1165486291,1183209472,1200669765,1217726215,1234281170,1250288729,1265782790,1280846129,1295604184,1310152403,1324509589,1338658835,1352617328,1366417754,1380004000,1393409000,1406632000,1419656000,1432456000,1445012000
Indonesia,IDN,Population growth (annual %),SP.POP.GROW,2.35927937,2.339623453,2.311774413,2.266511265,2.199614538,2.118941499,2.035028946,1.957545967,1.888369897,1.830930175,1.782055536,1.736904282,1.690942833,1.643704881,1.593867908,1.543735254,1.49534171,1.4527283,1.418767471,1.395291578,1.379909528,1.368094549,1.357351258,1.348842378,1.341877472,1.33630105,1.329580868,1.32383679,1.323330908,1.329218178,1.337774157,1.347997889,1.351892192,1.340921601,1.310876905,1.267465577,1.219765616,1.175102592,1.133769861,1.100584587,,,,,,
Indonesia,IDN,"Population, total",SP.POP.TOTL,147447836,150938232,154468229,158009246,161523347,164982451,168374287,171702763,174975954,178209150,181413402,184591903,187739786,190851175,193917462,196934260,199901228,202826446,205724592,208615169,211513823,214427417,217357793,220309469,223285676,226289470,229318262,232374245,235469762,238620563,241834215,245116206,248452413,251806402,255129004,258383256,261554226,264645886,267663435,270625568,273524000,276362000,279135000,281844000,284495000,287090000
"Iran, Islamic Rep.",IRN,Population growth (annual %),SP.POP.GROW,3.724657007,3.931151749,4.06866756,4.135034605,4.121246812,4.0393241,3.961018121,3.850051007,3.613150712,3.234204149,2.777836171,2.302375559,1.891421037,1.592204252,1.440999844,1.396445068,1.377543426,1.341619,1.314685246,1.287625951,1.261323234,1.250400578,1.249787567,1.237968733,1.208619811,1.169424021,1.129472295,1.101862154,1.093200579,1.108950735,1.142144939,1.175824658,1.205151389,1.239418332,1.278126816,1.316350598,1.356248244,1.385380473,1.386479705,1.352226023,,,,,,
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,38650246,40199906,41869236,43636837,45472791,47347186,49260255,51193782,53077313,54822003,56366217,57679034,58780370,59723764,60590614,61442664,62294920,63136312,63971836,64800880,65623405,66449112,67284796,68122938,68951281,69762347,70554760,71336475,72120604,72924837,73762519,74634956,75539862,76481943,77465753,78492215,79564016,80673951,81800269,82913906,83993000,85029000,86023000,86976000,87892000,88775000
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2.930011612,2.82183835,2.72768015,2.620406876,2.497872907,2.377037088,2.249932366,2.159500799,2.161681808,2.277141426,2.465192822,2.664360506,2.828758383,2.957299273,3.035763591,3.074156508,3.096742306,3.109960929,3.098707676,3.062551481,3.004659173,2.979294266,2.945827753,2.818021457,2.576587583,2.285938465,1.934347802,1.673193853,1.685735606,2.048283545,2.618942811,3.252703811,3.720640652,3.896253775,3.714855313,3.316223191,2.877254128,2.540874669,2.318464028,2.254134219,,,,,,
Iraq,IRQ,"Population, total",SP.POP.TOTL,13653354,14044117,14432468,14815656,15190393,15555800,15909762,16257070,16612322,16994948,17419113,17889459,18402734,18955085,19539340,20149338,20783073,21439574,22114324,22802064,23497585,24208180,24931919,25644499,26313838,26922284,27448124,27911248,28385746,28973162,29741976,30725300,31890011,33157050,34411951,35572261,36610632,37552781,38433600,39309783,40222000,41179000,42165000,43171000,44182000,45187000
Ireland,IRL,Population growth (annual %),SP.POP.GROW,1.150818338,1.171034967,0.94541547,0.708938993,0.619707471,0.160073466,0.045438028,0.010367602,-0.427686064,-0.396250752,0.084413021,0.574927781,0.682256778,0.499840487,0.394187639,0.512695055,0.791271347,1.002814735,1.043076836,1.127299556,1.333042666,1.59215149,1.685148857,1.628950962,1.828313818,2.178703014,2.696005644,2.890960005,2.038708011,1.015663276,0.544884384,0.436072439,0.423743803,0.526556159,0.731001377,0.944845307,1.128834064,1.088675561,1.238875453,1.511494038,,,,,,
Ireland,IRL,"Population, total",SP.POP.TOTL,3412800,3453000,3485800,3510600,3532423,3538082,3539690,3540057,3524949,3511009,3513974,3534235,3558430,3576261,3590386,3608841,3637510,3674171,3712696,3754786,3805174,3866243,3931947,3996521,4070262,4159914,4273591,4398942,4489544,4535375,4560155,4580084,4599533,4623816,4657740,4701957,4755335,4807388,4867316,4941444,4991000,5030000,5063000,5091000,5117000,5143000
Isle of Man,IMN,Population growth (annual %),SP.POP.GROW,0.824779521,0.353421088,-0.006272149,-0.120815598,0.175683564,0.735452431,1.421136711,1.933696871,2.1653115,1.954972498,1.47747466,0.897832272,0.452928629,0.243899141,0.325671723,0.653724371,1.030289993,1.324919877,1.469181561,1.40186735,1.229239629,0.985497229,0.788359497,0.720095731,0.80301434,0.982332317,1.212961217,1.37210219,1.325991607,1.034056532,0.568448583,0.034169303,-0.416718917,-0.661094694,-0.582813478,-0.304699076,0.063655637,0.372712179,0.571344927,0.60120778,,,,,,
Isle of Man,IMN,"Population, total",SP.POP.TOTL,63551,63776,63772,63695,63807,64278,65198,66471,67926,69267,70298,70932,71254,71428,71661,72131,72878,73850,74943,76001,76941,77703,78318,78884,79520,80305,81285,82408,83508,84376,84857,84886,84533,83976,83488,83234,83287,83598,84077,84584,85000,85000,86000,86000,86000,87000
Israel,ISR,Population growth (annual %),SP.POP.GROW,2.400950403,1.991385694,1.878107037,1.819125877,1.306891786,1.763630078,1.547147598,1.615171246,1.65705755,1.696469257,3.094603009,6.017008783,3.455466899,2.658091779,2.589262849,2.668286957,2.616505943,2.498395043,2.28687869,2.546433887,2.642331913,2.357117299,2.014058394,1.805519759,1.767623642,1.762897661,1.767805874,1.776100869,1.776579106,2.390207338,1.82675241,1.848077862,1.846151321,1.866052895,1.919543799,1.981288976,1.960348962,1.938725674,1.926622865,1.901250951,,,,,,
Israel,ISR,"Population, total",SP.POP.TOTL,3878000,3956000,4031000,4105000,4159000,4233000,4299000,4369000,4442000,4518000,4660000,4949000,5123000,5261000,5399000,5545000,5692000,5836000,5971000,6125000,6289000,6439000,6570000,6689700,6809000,6930100,7053700,7180100,7308800,7485600,7623600,7765800,7910500,8059500,8215700,8380100,8546000,8713300,8882800,9053300,9197000,9339000,9479000,9619000,9757000,9896000
Italy,ITA,Population growth (annual %),SP.POP.GROW,0.205999752,0.12005432,0.07408186,0.036294637,0.022350913,0.028899939,0.005449282,0.01020512,0.048320597,0.075009005,0.083708573,0.069231189,0.067924433,0.061135853,0.020372074,0.001588562,0.028104408,0.05290695,0.028774016,0.016820844,0.045303631,0.056167601,0.148916429,0.444507313,0.647182705,0.491389108,0.300559689,0.504933687,0.662469253,0.45561345,0.307591222,0.171978291,0.26954124,1.159251117,0.917504096,-0.096376133,-0.169884073,-0.149861117,-0.19006364,-0.206038624,,,,,,
Italy,ITA,"Population, total",SP.POP.TOTL,56433883,56501675,56543548,56564074,56576718,56593071,56596155,56601931,56629288,56671781,56719240,56758521,56797087,56831821,56843400,56844303,56860281,56890372,56906744,56916317,56942108,56974100,57059007,57313203,57685327,57969484,58143979,58438310,58826731,59095365,59277417,59379449,59539717,60233948,60789140,60730582,60627498,60536709,60421760,60297396,60172000,60052000,59930000,59802000,59660000,59503000
Jamaica,JAM,Population growth (annual %),SP.POP.GROW,1.399630962,1.563188761,1.676238046,1.672508183,1.512882872,1.255715704,0.96517953,0.72808195,0.588399458,0.586413803,0.681766636,0.799635479,0.886263059,0.951635185,0.979737188,0.978362092,0.978966837,0.983138282,0.961224966,0.908211223,0.83315911,0.750594162,0.676028327,0.614260869,0.573306846,0.54850826,0.524315914,0.500486864,0.491847719,0.500600485,0.521664591,0.548898908,0.571731466,0.581564956,0.572985316,0.550974945,0.524973438,0.50162356,0.47823514,0.456356197,,,,,,
Jamaica,JAM,"Population, total",SP.POP.TOTL,2162846,2196921,2234057,2271736,2306366,2335510,2358161,2375393,2389411,2403464,2419906,2439334,2461049,2484581,2509043,2533711,2558637,2583916,2608873,2632675,2654701,2674702,2692845,2709437,2725015,2740003,2754407,2768227,2781876,2795837,2810460,2825929,2842132,2858709,2875136,2891021,2906238,2920853,2934855,2948279,2961000,2973000,2985000,2996000,3006000,3015000
Japan,JPN,Population growth (annual %),SP.POP.GROW,0.784007592,0.738816652,0.678537273,0.681511043,0.634413291,0.611368674,0.609299871,0.491825133,0.426638544,0.40939466,0.341370597,0.310355946,0.248237081,0.246819413,0.340685789,0.381789601,0.25318888,0.238271218,0.27172961,0.182586374,0.167275578,0.240952588,0.232527187,0.213980949,0.033662258,0.009392097,0.063373589,0.114908848,0.048425395,-0.012494631,0.017960542,-0.185226486,-0.159710676,-0.144271883,-0.132694222,-0.106124994,-0.115284177,-0.164484036,-0.202670345,-0.208999473,,,,,,
Japan,JPN,"Population, total",SP.POP.TOTL,116782000,117648000,118449000,119259000,120018000,120754000,121492000,122091000,122613000,123116000,123537000,123921000,124229000,124536000,124961000,125439000,125757000,126057000,126400000,126631000,126843000,127149000,127445000,127718000,127761000,127773000,127854000,128001000,128063000,128047000,128070000,127833000,127629000,127445000,127276000,127141000,126994511,126785797,126529100,126264931,125769000,125259000,124722000,124150000,123541000,122896000
Jordan,JOR,Population growth (annual %),SP.POP.GROW,3.199210184,3.5880155,3.924892461,4.122077064,4.14474902,4.067259729,3.897136267,3.790764583,3.906416747,4.2907544,4.78353187,5.313719152,5.614585994,5.475797133,4.850139718,3.967183054,3.090048062,2.414943174,1.949182856,1.760055747,1.787101363,1.834569219,1.901746964,2.167663534,2.655147125,3.268279206,3.843317915,4.307743286,4.702766143,5.009055408,5.204766722,5.382885713,5.431586568,5.172912275,4.583580445,3.811240004,3.028091537,2.356016488,1.792156922,1.452664319,,,,,,
Jordan,JOR,"Population, total",SP.POP.TOTL,2377995,2464867,2563534,2671413,2784463,2900049,3015299,3131796,3256558,3399330,3565890,3760496,3977672,4201555,4410359,4588843,4732854,4848541,4943975,5031762,5122493,5217336,5317506,5434030,5580244,5765635,5991540,6255280,6556478,6893260,7261539,7663131,8090872,8520420,8920049,9266575,9551467,9779173,9956011,10101694,10203000,10269000,10301000,10312000,10321000,10340000
Kazakhstan,KAZ,Population growth (annual %),SP.POP.GROW,1.039714547,1.093834139,1.124610704,1.151599726,1.170062988,1.169719704,1.186188718,1.171011196,1.034276186,0.268047162,0.604342663,0.625030618,-0.069353244,-0.66327745,-1.450853619,-1.752259011,-1.514558064,-1.579964178,-1.726094321,-0.952509234,-0.300549816,-0.170069526,0.004125545,0.336402206,0.694922853,0.888891382,1.057664776,1.143857766,1.21836561,2.637004543,1.413271477,1.431506409,1.408676972,1.439445441,1.472676743,1.461484685,1.42204614,1.360381269,1.31477741,1.290742218,,,,,,
